Time,Motor_0,Motor_1,Motor_2,Motor_3
133.0079,129.008,-128.928,104.766,-37.628
133.0239,127.546,-127.479,107.490,-40.456
133.0399,126.047,-125.970,110.039,-43.313
133.0559,124.517,-124.416,112.500,-46.086
133.0719,122.933,-122.834,114.873,-48.879
133.0879,121.292,-121.206,117.070,-51.720
133.1039,119.620,-119.542,119.180,-54.519
133.1199,117.896,-117.829,121.377,-57.290
133.1359,116.130,-116.066,123.311,-60.088
133.1519,114.319,-114.264,125.156,-62.920
133.1679,112.473,-112.421,126.914,-65.686
133.1839,110.579,-110.525,128.408,-68.458
133.1999,108.657,-108.595,130.078,-71.282
133.2159,106.690,-106.624,131.572,-74.068
133.2319,104.679,-104.618,132.891,-76.852
133.2479,102.647,-102.571,134.121,-79.645
133.2639,100.572,-100.486,135.176,-82.469
133.2799,98.461,-98.368,136.143,-85.238
133.2959,96.310,-96.210,136.934,-88.031
133.3119,94.123,-94.019,137.637,-90.868
133.3278,91.908,-91.796,138.252,-93.654
133.3446,89.494,-89.535,138.779,-96.613
133.3599,87.338,-87.251,139.219,-99.440
133.3759,85.018,-84.930,139.482,-102.281
133.3919,82.657,-82.560,139.658,-104.903
133.4079,80.262,-80.163,139.746,-107.721
133.4239,77.846,-77.739,139.746,-110.583
133.4399,75.401,-75.270,139.658,-113.390
133.4559,72.921,-72.778,139.570,-116.036
133.4719,70.397,-70.263,139.307,-118.448
133.4879,67.841,-67.722,138.779,-120.474
133.5038,65.270,-65.150,138.164,-122.320
133.5198,62.677,-62.556,137.461,-123.900
133.5359,60.046,-59.934,136.582,-125.171
133.5518,57.394,-57.284,135.527,-126.228
133.5678,54.731,-54.607,134.385,-127.102
133.5839,52.046,-51.916,133.154,-127.730
133.5999,49.320,-49.210,131.836,-128.213
133.6159,46.572,-46.472,130.342,-128.507
133.6319,43.811,-43.717,128.672,-128.602
133.6479,41.036,-40.945,127.002,-128.600
133.6639,38.246,-38.157,125.244,-128.422
133.6798,35.443,-35.352,123.398,-128.104
133.6959,32.631,-32.540,121.465,-127.621
133.7118,29.826,-29.735,119.268,-127.013
133.7278,27.023,-26.933,117.158,-126.282
133.7439,24.217,-24.125,114.873,-125.382
133.7606,21.244,-21.326,112.324,-124.317
133.7759,18.617,-18.526,110.039,-123.230
133.7919,15.814,-15.723,107.402,-122.096
133.8079,13.016,-12.924,104.766,-120.731
133.8239,10.211,-10.118,102.041,-119.322
133.8399,7.411,-7.321,99.229,-117.761
133.8559,4.611,-4.521,96.416,-116.139
133.8718,1.807,-1.715,93.516,-114.426
133.8878,-0.991,1.081,90.527,-112.610
133.9038,-3.790,3.880,87.363,-110.703
133.9199,-6.594,6.685,84.287,-108.714
133.9358,-9.393,9.484,81.123,-106.621
133.9518,-12.192,12.282,77.871,-104.467
133.9679,-14.993,15.085,74.619,-102.295
133.9838,-17.791,17.885,71.279,-99.907
133.9998,-20.595,20.685,67.852,-97.621
134.0158,-23.395,23.487,64.512,-95.233
134.0318,-26.195,26.286,61.084,-92.769
134.0485,-29.175,29.090,57.393,-90.165
134.0639,-31.800,31.891,54.229,-87.818
134.0799,-34.600,34.690,50.801,-85.235
134.0958,-37.402,37.493,47.285,-82.736
134.1118,-40.200,40.292,43.945,-80.040
134.1278,-42.999,43.090,40.605,-77.468
134.1445,-45.976,45.895,36.914,-74.647
134.1599,-48.601,48.694,33.750,-72.143
134.1758,-51.405,51.496,30.322,-69.431
134.1918,-54.203,54.297,26.895,-66.784
134.2078,-57.004,57.097,23.467,-64.063
134.2238,-59.808,59.901,20.127,-61.318
134.2398,-62.605,62.700,16.699,-58.658
134.2558,-65.406,65.499,13.359,-55.897
134.2718,-68.209,68.303,10.020,-53.192
134.2878,-71.009,71.103,6.592,-50.348
134.3038,-73.809,73.904,3.340,-47.619
134.3198,-76.612,76.706,-0.088,-44.836
134.3358,-79.412,79.504,-3.428,-42.038
134.3518,-82.215,82.306,-6.768,-39.282
134.3685,-85.188,85.108,-10.371,-36.388
134.3838,-87.812,87.907,-13.535,-33.771
134.3998,-90.616,90.713,-16.787,-31.030
134.4158,-93.413,93.512,-20.215,-28.202
134.4318,-96.215,96.314,-23.555,-25.376
134.4479,-99.018,99.118,-26.895,-22.468
134.4638,-101.816,101.916,-30.146,-19.809
134.4798,-104.523,104.593,-33.574,-16.994
134.4958,-106.821,106.899,-37.266,-14.222
134.5118,-109.027,109.133,-40.605,-11.375
134.5278,-111.253,111.346,-43.945,-8.541
134.5438,-113.442,113.527,-47.197,-5.719
134.5597,-115.547,115.633,-50.537,-2.972
134.5758,-117.589,117.669,-53.877,-0.109
134.5918,-119.599,119.676,-57.129,2.712
134.6078,-121.559,121.639,-60.469,5.555
134.6238,-123.458,123.542,-63.721,8.430
134.6398,-125.306,125.385,-67.061,11.204
134.6558,-127.103,127.160,-70.400,14.046
134.6718,-128.840,128.888,-73.652,16.855
134.6878,-130.513,130.560,-77.080,19.618
134.7038,-132.125,132.180,-80.332,22.489
134.7198,-133.677,133.733,-83.584,25.271
134.7357,-135.169,135.217,-86.924,28.118
134.7518,-136.595,136.635,-90.264,30.915
134.7678,-137.962,138.000,-93.516,33.723
134.7838,-139.265,139.301,-96.855,36.559
134.7998,-140.487,140.529,-100.195,39.379
134.8158,-141.642,141.686,-103.359,42.264
134.8318,-142.743,142.779,-105.908,45.012
134.8478,-143.773,143.803,-107.842,47.868
134.8638,-144.712,144.738,-109.600,50.622
134.8798,-145.579,145.607,-111.006,53.443
134.8958,-146.385,146.410,-112.324,56.316
134.9118,-147.100,147.121,-113.555,59.105
134.9278,-147.735,147.756,-114.697,61.982
134.9438,-148.300,148.310,-115.664,64.836
134.9598,-148.791,148.800,-116.631,67.672
134.9762,-149.217,149.198,-117.334,70.724
134.9918,-149.510,149.512,-117.949,73.306
135.0078,-149.745,149.756,-118.564,76.225
135.0238,-149.895,149.909,-118.828,78.947
135.0398,-149.961,149.967,-119.092,81.772
135.0558,-149.966,149.967,-119.092,84.611
135.0718,-149.953,149.934,-119.180,87.433
135.0878,-149.869,149.838,-119.180,90.236
135.1038,-149.702,149.675,-119.092,92.866
135.1198,-149.464,149.460,-119.180,95.454
135.1358,-149.193,149.191,-119.004,97.862
135.1518,-148.885,148.870,-118.652,100.017
135.1677,-148.516,148.500,-118.037,101.880
135.1838,-148.096,148.084,-117.246,103.519
135.1998,-147.631,147.612,-116.367,104.851
135.2158,-147.110,147.089,-115.312,105.973
135.2318,-146.543,146.526,-114.170,106.873
135.2478,-145.916,145.899,-112.939,107.557
135.2637,-145.253,145.234,-111.709,108.063
135.2797,-144.533,144.558,-110.303,108.374
135.2957,-143.760,143.734,-108.721,108.506
135.3118,-142.943,142.919,-107.051,108.513
135.3277,-142.086,142.057,-105.293,108.396
135.3437,-141.177,141.137,-103.359,108.111
135.3597,-140.203,140.165,-101.514,107.657
135.3757,-139.182,139.155,-99.492,107.059
135.3924,-138.051,138.093,-97.295,106.292
135.4078,-137.010,136.970,-95.098,105.472
135.4237,-135.854,135.802,-92.637,104.522
135.4398,-134.636,134.589,-90.264,103.445
135.4564,-133.305,133.338,-87.715,102.188
135.4718,-132.096,132.049,-85.254,100.941
135.4877,-130.745,130.703,-82.441,99.558
135.5037,-129.321,129.288,-79.629,98.015
135.5197,-127.869,127.836,-76.904,96.400
135.5357,-126.389,126.349,-73.828,94.703
135.5517,-124.855,124.814,-70.840,92.890
135.5677,-123.273,123.233,-67.764,90.983
135.5837,-121.664,121.607,-64.688,89.031
135.5997,-120.010,119.938,-61.523,86.911
135.6157,-118.300,118.243,-58.271,84.773
135.6317,-116.561,116.497,-55.020,82.616
135.6477,-114.779,114.714,-51.768,80.225
135.6637,-112.956,112.886,-48.340,77.970
135.6797,-111.081,111.011,-45.000,75.552
135.6957,-109.164,109.216,-41.572,73.116
135.7117,-107.202,107.133,-38.145,70.644
135.7277,-105.206,105.135,-34.629,68.171
135.7444,-103.052,103.104,-31.201,65.418
135.7597,-101.120,101.035,-27.773,63.092
135.7757,-99.007,98.921,-24.258,60.424
135.7917,-96.848,96.764,-20.742,57.845
135.8077,-94.667,94.581,-17.227,55.170
135.8237,-92.459,92.371,-13.711,52.556
135.8397,-90.205,90.114,-10.283,49.853
135.8557,-87.916,87.829,-6.680,47.131
135.8717,-85.593,85.501,-3.164,44.435
135.8877,-83.249,83.301,0.352,41.744
135.9037,-80.867,80.768,3.867,38.933
135.9197,-78.445,78.351,7.471,36.172
135.9357,-75.998,75.902,10.986,33.534
135.9517,-73.525,73.430,14.590,30.771
135.9683,-70.865,70.933,18.105,27.867
135.9837,-68.488,68.409,21.709,25.214
135.9997,-65.927,65.835,25.312,22.535
136.0157,-63.332,63.233,28.828,19.741
136.0316,-60.710,60.623,32.432,16.978
136.0477,-58.071,58.006,35.947,14.178
136.0644,-55.252,55.342,39.463,11.226
136.0797,-52.749,52.659,43.154,8.587
136.0957,-50.041,50.114,46.758,5.729
136.1117,-47.285,47.200,50.273,3.065
136.1277,-44.529,44.438,53.877,0.264
136.1437,-41.768,41.675,57.480,-2.611
136.1596,-38.987,38.897,61.172,-5.437
136.1757,-36.189,36.097,64.775,-8.217
136.1917,-33.377,33.288,68.379,-11.063
136.2076,-30.572,30.481,72.070,-13.944
136.2237,-27.770,27.676,75.674,-16.749
136.2397,-24.964,24.872,79.277,-19.584
136.2557,-22.164,22.247,82.969,-22.470
136.2717,-19.367,19.268,86.660,-25.249
136.2877,-16.563,16.469,90.264,-28.022
136.3037,-13.761,13.667,93.955,-30.872
136.3196,-10.957,11.037,97.559,-33.767
136.3357,-8.157,8.241,101.338,-36.561
136.3517,-5.358,5.262,104.854,-39.405
136.3676,-2.554,2.634,108.281,-42.263
136.3836,0.244,-0.162,111.445,-45.050
136.3997,3.044,-3.136,114.082,-47.860
136.4161,6.025,-5.938,116.367,-50.881
136.4316,8.651,-8.737,118.477,-53.532
136.4477,11.453,-11.536,120.674,-56.295
136.4637,14.257,-14.161,122.695,-59.105
136.4796,17.057,-16.961,124.541,-61.957
136.4957,19.859,-19.938,126.299,-64.753
136.5116,22.661,-22.734,127.969,-67.551
136.5276,25.460,-25.365,129.551,-70.383
136.5436,28.264,-28.345,131.133,-73.228
136.5596,31.063,-31.143,132.451,-76.027
136.5757,33.862,-33.947,133.594,-78.835
136.5917,36.666,-36.575,134.736,-81.662
136.6077,39.467,-39.549,135.791,-84.458
136.6236,42.269,-42.174,136.670,-87.275
136.6396,45.070,-45.149,137.461,-90.122
136.6557,47.869,-47.951,138.076,-92.959
136.6716,50.671,-50.576,138.604,-95.765
136.6876,53.470,-53.374,139.043,-98.537
136.7043,56.446,-56.352,139.395,-101.537
136.7197,59.074,-59.151,139.658,-104.170
136.7356,61.871,-61.946,139.746,-106.994
136.7517,64.671,-64.752,139.746,-109.824
136.7676,67.473,-67.378,139.746,-112.472
136.7836,70.272,-70.176,139.658,-115.082
136.7996,73.072,-73.152,139.395,-117.499
136.8156,75.876,-75.780,138.955,-119.747
136.8316,78.676,-78.582,138.428,-121.879
136.8476,81.481,-81.383,137.725,-123.750
136.8636,84.281,-84.359,136.934,-125.424
136.8796,87.083,-87.164,135.967,-126.871
136.8956,89.888,-89.790,134.736,-128.095
136.9116,92.685,-92.585,133.594,-129.020
136.9276,95.481,-95.388,132.275,-129.700
136.9436,98.286,-98.191,130.957,-130.075
136.9596,101.084,-100.989,129.287,-130.236
136.9756,103.854,-103.773,127.617,-130.229
136.9916,106.244,-106.318,125.684,-130.057
137.0076,108.473,-108.403,123.926,-129.693
137.0236,110.694,-110.620,121.992,-129.160
137.0396,112.878,-112.944,119.971,-128.467
137.0556,114.997,-114.928,117.861,-127.677
137.0716,117.064,-116.996,115.664,-126.751
137.0876,119.082,-119.018,113.379,-125.703
137.1036,121.048,-120.981,110.918,-124.560
137.1196,122.967,-122.907,108.281,-123.285
137.1355,124.831,-124.774,105.732,-121.947
137.1516,126.637,-126.576,103.096,-120.431
137.1676,128.380,-128.322,100.283,-118.865
137.1836,130.075,-130.022,97.383,-117.226
137.1996,131.707,-131.655,94.482,-115.474
137.2156,133.277,-133.325,91.582,-113.637
137.2316,134.784,-134.738,88.418,-111.761
137.2476,136.228,-136.183,85.254,-109.687
137.2635,137.612,-137.565,82.090,-107.590
137.2796,138.930,-138.882,78.838,-105.459
137.2955,140.174,-140.132,75.586,-103.220
137.3116,141.347,-141.312,72.334,-100.926
137.3276,142.462,-142.428,68.906,-98.573
137.3436,143.509,-143.472,65.479,-96.183
137.3596,144.474,-144.435,62.139,-93.717
137.3756,145.359,-145.327,58.623,-91.273
137.3915,146.173,-146.149,55.107,-88.738
137.4075,146.915,-146.890,51.680,-86.158
137.4236,147.576,-147.563,48.164,-83.618
137.4403,148.193,-148.180,44.736,-80.820
137.4556,148.660,-148.680,41.221,-78.340
137.4723,149.110,-149.105,37.705,-75.541
137.4876,149.419,-149.425,34.277,-73.072
137.5036,149.680,-149.693,30.762,-70.350
137.5195,149.868,-149.864,27.246,-67.676
137.5356,149.959,-149.950,23.818,-64.970
137.5516,149.975,-149.972,20.303,-62.239
137.5676,149.956,-149.962,16.787,-59.500
137.5836,149.885,-149.892,13.359,-56.795
137.5995,149.751,-149.747,9.844,-54.168
137.6156,149.545,-149.534,6.416,-51.362
137.6315,149.280,-149.282,2.988,-48.536
137.6475,148.963,-148.981,-0.439,-45.820
137.6636,148.606,-148.632,-3.955,-43.029
137.6795,148.209,-148.234,-7.295,-40.168
137.6956,147.759,-147.780,-10.723,-37.494
137.7116,147.251,-147.267,-14.150,-34.696
137.7275,146.697,-146.724,-17.490,-31.920
137.7436,146.087,-146.121,-20.918,-29.055
137.7595,145.435,-145.468,-24.258,-26.209
137.7755,144.735,-144.761,-27.598,-23.481
137.7915,143.982,-144.013,-30.938,-20.575
137.8075,143.177,-143.207,-34.277,-17.797
137.8242,142.266,-142.297,-37.617,-14.855
137.8396,141.415,-141.453,-40.957,-12.194
137.8555,140.455,-140.495,-44.209,-9.418
137.8715,139.445,-139.483,-47.549,-6.547
137.8875,138.397,-138.441,-50.801,-3.799
137.9040,137.230,-137.271,-54.053,-0.782
137.9200,136.074,-136.114,-57.393,1.990
137.9356,134.955,-134.991,-60.732,4.671
137.9515,133.716,-133.742,-63.896,7.549
137.9676,132.420,-132.448,-67.236,10.341
137.9836,131.085,-131.121,-70.576,13.108
137.9995,129.705,-129.747,-73.828,15.868
138.0155,128.267,-128.318,-77.168,18.766
138.0315,126.787,-126.835,-80.420,21.553
138.0475,125.264,-125.318,-83.672,24.349
138.0635,123.705,-123.762,-87.012,27.177
138.0795,122.103,-122.147,-90.264,30.019
138.0955,120.452,-120.499,-93.516,32.889
138.1115,118.767,-118.819,-96.768,35.645
138.1275,117.038,-117.092,-100.020,38.530
138.1435,115.259,-115.313,-103.008,41.306
138.1595,113.447,-113.499,-105.469,44.091
138.1755,111.580,-111.633,-107.314,46.998
138.1915,109.671,-109.732,-108.984,49.776
138.2075,107.722,-107.781,-110.479,52.627
138.2235,105.732,-105.793,-111.885,55.332
138.2395,103.714,-103.775,-113.115,58.260
138.2555,101.653,-101.716,-114.258,61.114
138.2715,99.549,-99.611,-115.400,63.825
138.2875,97.411,-97.475,-116.279,66.720
138.3035,95.239,-95.304,-117.070,69.583
138.3195,93.035,-93.103,-117.773,72.399
138.3355,90.793,-90.860,-118.301,75.202
138.3515,88.515,-88.584,-118.740,78.028
138.3675,86.200,-86.270,-119.004,80.907
138.3835,83.863,-83.933,-119.180,83.577
138.3995,81.489,-81.558,-119.180,86.485
138.4155,79.078,-79.152,-119.180,89.252
138.4315,76.637,-76.715,-119.180,91.988
138.4475,74.175,-74.254,-119.180,94.602
138.4642,71.522,-71.598,-119.092,97.178
138.4795,69.147,-69.224,-118.828,99.366
138.4955,66.591,-66.668,-118.301,101.496
138.5115,64.005,-64.081,-117.510,103.434
138.5275,61.393,-61.472,-116.719,105.166
138.5435,58.764,-58.846,-115.752,106.656
138.5595,56.119,-56.202,-114.697,107.910
138.5755,53.445,-53.523,-113.467,108.889
138.5915,50.742,-50.823,-112.148,109.624
138.6075,48.013,-48.098,-110.830,110.070
138.6235,45.262,-45.350,-109.336,110.267
138.6395,42.496,-42.591,-107.666,110.283
138.6555,39.709,-39.808,-105.996,110.146
138.6715,36.912,-37.008,-104.150,109.813
138.6875,34.105,-34.200,-102.217,109.300
138.7035,31.296,-31.387,-100.195,108.649
138.7195,28.493,-28.582,-97.998,107.876
138.7355,25.687,-25.779,-95.889,106.950
138.7515,22.884,-22.975,-93.516,105.916
138.7674,20.086,-20.174,-91.055,104.765
138.7835,17.284,-17.375,-88.594,103.523
138.7994,14.483,-14.576,-86.045,102.192
138.8155,11.683,-11.772,-83.320,100.723
138.8314,8.879,-8.966,-80.596,99.197
138.8474,6.081,-6.166,-77.695,97.555
138.8635,3.279,-3.367,-74.883,95.781
138.8795,0.477,-0.564,-71.895,94.003
138.8955,-2.320,2.236,-68.818,92.096
138.9114,-5.123,5.036,-65.742,90.061
138.9274,-7.924,7.837,-62.578,88.013
138.9435,-10.723,10.636,-59.326,85.840
138.9595,-13.527,13.435,-56.162,83.632
138.9755,-16.325,16.237,-52.734,81.348
138.9914,-19.126,19.037,-49.395,79.020
139.0074,-21.928,21.837,-46.055,76.574
139.0235,-24.726,24.639,-42.627,74.191
139.0394,-27.526,27.438,-39.111,71.723
139.0554,-30.330,30.243,-35.684,69.196
139.0714,-33.126,33.042,-32.168,66.630
139.0874,-35.929,35.841,-28.652,64.110
139.1034,-38.728,38.645,-25.137,61.467
139.1194,-41.526,41.444,-21.621,58.864
139.1354,-44.329,44.244,-18.018,56.179
139.1514,-47.129,47.047,-14.502,53.579
139.1674,-49.933,49.846,-10.986,50.876
139.1834,-52.736,52.647,-7.383,48.205
139.1994,-55.536,55.450,-3.779,45.467
139.2154,-58.338,58.248,-0.264,42.808
139.2314,-61.141,61.051,3.340,40.038
139.2474,-63.937,63.851,6.943,37.222
139.2634,-66.742,66.650,10.547,34.466
139.2794,-69.542,69.454,14.150,31.753
139.2954,-72.343,72.253,17.666,28.941
139.3114,-75.149,75.052,21.270,26.153
139.3274,-77.950,77.857,24.961,23.435
139.3434,-80.749,80.656,28.477,20.682
139.3594,-83.551,83.460,32.080,17.830
139.3754,-86.352,86.262,35.684,15.071
139.3914,-89.152,89.062,39.287,12.356
139.4074,-91.954,91.867,42.979,9.527
139.4234,-94.752,94.668,46.494,6.671
139.4394,-97.555,97.467,50.186,3.883
139.4554,-100.356,100.272,53.789,1.060
139.4714,-103.149,103.064,57.480,-1.803
139.4881,-105.805,105.703,61.436,-4.711
139.5035,-107.875,107.805,65.215,-7.304
139.5194,-110.101,110.041,68.818,-10.151
139.5354,-112.325,112.255,72.598,-13.010
139.5514,-114.465,114.397,76.289,-15.774
139.5674,-116.536,116.461,79.893,-18.596
139.5834,-118.570,118.496,83.584,-21.470
139.5994,-120.552,120.488,87.275,-24.232
139.6154,-122.479,122.418,91.055,-26.970
139.6314,-124.356,124.294,94.658,-29.812
139.6481,-126.290,126.225,98.262,-32.904
139.6634,-127.935,127.879,101.865,-35.551
139.6794,-129.651,129.589,105.205,-38.405
139.6954,-131.293,131.237,108.105,-41.268
139.7114,-132.869,132.819,110.830,-44.023
139.7274,-134.404,134.346,113.291,-46.789
139.7434,-135.864,135.813,115.576,-49.563
139.7594,-137.246,137.205,117.773,-52.419
139.7754,-138.576,138.531,119.971,-55.235
139.7914,-139.845,139.793,122.080,-58.001
139.8074,-141.046,141.001,123.926,-60.850
139.8234,-142.174,142.147,125.771,-63.679
139.8401,-143.301,143.271,127.441,-66.651
139.8554,-144.226,144.188,128.936,-69.320
139.8714,-145.140,145.101,130.605,-72.198
139.8874,-145.982,145.950,132.012,-74.983
139.9034,-146.745,146.717,133.242,-77.805
139.9194,-147.428,147.401,134.473,-80.673
139.9354,-148.027,148.002,135.527,-83.356
139.9514,-148.559,148.529,136.406,-86.167
139.9674,-148.997,148.975,137.197,-89.053
139.9834,-149.361,149.341,137.900,-91.942
139.9994,-149.645,149.629,138.428,-94.751
140.0154,-149.830,149.827,138.955,-97.629
140.0314,-149.928,149.937,139.307,-100.480
140.0474,-149.962,149.973,139.570,-103.259
140.0634,-149.960,149.963,139.746,-106.115
140.0794,-149.930,149.904,139.834,-108.883
140.0953,-149.803,149.779,139.834,-111.636
140.1113,-149.598,149.595,139.746,-114.251
140.1274,-149.346,149.363,139.570,-116.674
140.1434,-149.048,149.061,139.131,-119.013
140.1593,-148.707,148.712,138.604,-120.995
140.1754,-148.323,148.335,137.900,-122.679
140.1914,-147.895,147.908,137.197,-124.198
140.2073,-147.404,147.413,136.230,-125.471
140.2234,-146.851,146.867,133.857,-126.403
140.2393,-146.159,146.186,130.605,-127.197
140.2554,-145.149,145.191,127.266,-127.715
140.2714,-143.798,143.847,123.926,-127.916
140.2874,-142.176,142.231,120.586,-127.920
140.3033,-140.301,140.357,117.246,-127.629
140.3193,-138.158,138.229,113.994,-127.054
140.3353,-135.932,136.004,110.654,-126.245
140.3513,-133.747,133.817,107.139,-125.181
140.3673,-131.542,131.608,103.711,-123.970
140.3834,-129.274,129.342,100.283,-122.591
140.3994,-126.996,127.070,96.768,-121.048
140.4153,-124.726,124.796,93.428,-119.385
140.4313,-122.437,122.508,89.912,-117.555
140.4474,-120.117,120.186,86.484,-115.674
140.4633,-117.787,117.862,83.057,-113.688
140.4793,-115.456,115.530,79.629,-111.622
140.4953,-113.103,113.178,76.113,-109.434
140.5113,-110.723,110.794,72.686,-107.185
140.5273,-108.310,108.387,69.434,-104.916
140.5433,-105.869,105.947,65.830,-102.599
140.5593,-103.407,103.481,62.402,-100.121
140.5753,-100.922,100.996,59.150,-97.732
140.5913,-98.404,98.486,55.547,-95.223
140.6073,-95.847,95.932,52.207,-92.709
140.6233,-93.256,93.339,48.779,-90.158
140.6393,-90.638,90.716,45.352,-87.596
140.6553,-87.966,88.052,42.100,-84.966
140.6713,-85.243,85.332,38.848,-82.398
140.6873,-82.486,82.572,35.244,-79.708
140.7033,-79.695,79.776,31.904,-77.059
140.7193,-76.875,76.962,28.477,-74.403
140.7353,-74.059,74.144,25.312,-71.693
140.7513,-71.247,71.328,21.973,-68.971
140.7673,-68.445,68.530,18.545,-66.271
140.7833,-65.643,65.727,15.205,-63.511
140.7993,-62.840,62.925,11.777,-60.776
140.8153,-60.042,60.124,8.438,-58.093
140.8313,-57.242,57.325,4.922,-55.257
140.8473,-54.438,54.521,1.494,-52.571
140.8633,-51.639,51.720,-1.846,-49.732
140.8793,-48.839,48.918,-5.273,-46.971
140.8953,-46.038,46.119,-8.525,-44.190
140.9113,-43.239,43.319,-11.953,-41.419
140.9273,-40.436,40.514,-15.293,-38.593
140.9433,-37.638,37.718,-18.633,-35.884
140.9593,-34.837,34.914,-21.709,-33.116
140.9753,-32.032,32.112,-25.312,-30.306
140.9913,-29.235,29.314,-28.564,-27.449
141.0073,-26.433,26.511,-31.904,-24.688
141.0233,-23.628,23.711,-34.980,-21.823
141.0393,-20.831,20.910,-37.969,-19.124
141.0553,-18.030,18.109,-38.057,-16.262
141.0713,-15.233,15.308,-35.596,-13.542
